State	Code	Year	Month	Gender	Infant Birth Weight 12	Births
Connecticut 	9	2020	August	Male	4000 - 4499 grams	145
Connecticut 	9	2020	August	Male	4500 - 4999 grams	23
Connecticut 	9	2020	September	Female	500 - 999 grams	11
Connecticut 	9	2020	September	Female	1500 - 1999 grams	25
Connecticut 	9	2020	September	Female	2000 - 2499 grams	65
Connecticut 	9	2020	September	Female	2500 - 2999 grams	303
Connecticut 	9	2020	September	Female	3000 - 3499 grams	565
Connecticut 	9	2020	September	Female	3500 - 3999 grams	370
Connecticut 	9	2020	September	Female	4000 - 4499 grams	68
Connecticut 	9	2020	September	Male	500 - 999 grams	12
Connecticut 	9	2020	September	Male	1500 - 1999 grams	19
Connecticut 	9	2020	September	Male	2000 - 2499 grams	75
Connecticut 	9	2020	September	Male	2500 - 2999 grams	193
Connecticut 	9	2020	September	Male	3000 - 3499 grams	548
Connecticut 	9	2020	September	Male	3500 - 3999 grams	461
Connecticut 	9	2020	September	Male	4000 - 4499 grams	125
Connecticut 	9	2020	September	Male	4500 - 4999 grams	30
Connecticut 	9	2020	October	Female	500 - 999 grams	10
Connecticut 	9	2020	October	Female	1500 - 1999 grams	28
Connecticut 	9	2020	October	Female	2000 - 2499 grams	91
Connecticut 	9	2020	October	Female	2500 - 2999 grams	283
Connecticut 	9	2020	October	Female	3000 - 3499 grams	575
Connecticut 	9	2020	October	Female	3500 - 3999 grams	338
Connecticut 	9	2020	October	Female	4000 - 4499 grams	68
Connecticut 	9	2020	October	Male	1500 - 1999 grams	18
Connecticut 	9	2020	October	Male	2000 - 2499 grams	61
Connecticut 	9	2020	October	Male	2500 - 2999 grams	195
Connecticut 	9	2020	October	Male	3000 - 3499 grams	539
Connecticut 	9	2020	October	Male	3500 - 3999 grams	444
Connecticut 	9	2020	October	Male	4000 - 4499 grams	130
Connecticut 	9	2020	October	Male	4500 - 4999 grams	23
Connecticut 	9	2020	November	Female	1500 - 1999 grams	28
Connecticut 	9	2020	November	Female	2000 - 2499 grams	76
Connecticut 	9	2020	November	Female	2500 - 2999 grams	243
Connecticut 	9	2020	November	Female	3000 - 3499 grams	502
Connecticut 	9	2020	November	Female	3500 - 3999 grams	290
Connecticut 	9	2020	November	Female	4000 - 4499 grams	53
Connecticut 	9	2020	November	Male	1000 - 1499 grams	18
Connecticut 	9	2020	November	Male	1500 - 1999 grams	23
Connecticut 	9	2020	November	Male	2000 - 2499 grams	59
Connecticut 	9	2020	November	Male	2500 - 2999 grams	192
Connecticut 	9	2020	November	Male	3000 - 3499 grams	494
Connecticut 	9	2020	November	Male	3500 - 3999 grams	397
Connecticut 	9	2020	November	Male	4000 - 4499 grams	120
Connecticut 	9	2020	December	Female	1000 - 1499 grams	11
Connecticut 	9	2020	December	Female	1500 - 1999 grams	17
Connecticut 	9	2020	December	Female	2000 - 2499 grams	73
Connecticut 	9	2020	December	Female	2500 - 2999 grams	278
Connecticut 	9	2020	December	Female	3000 - 3499 grams	513
Connecticut 	9	2020	December	Female	3500 - 3999 grams	309
Connecticut 	9	2020	December	Female	4000 - 4499 grams	73
Connecticut 	9	2020	December	Female	4500 - 4999 grams	14
Connecticut 	9	2020	December	Male	1000 - 1499 grams	10
Connecticut 	9	2020	December	Male	1500 - 1999 grams	19
Connecticut 	9	2020	December	Male	2000 - 2499 grams	54
Connecticut 	9	2020	December	Male	2500 - 2999 grams	211
Connecticut 	9	2020	December	Male	3000 - 3499 grams	465
Connecticut 	9	2020	December	Male	3500 - 3999 grams	370
Connecticut 	9	2020	December	Male	4000 - 4499 grams	103
Connecticut 	9	2020	December	Male	4500 - 4999 grams	14
Connecticut 	9	2021	January	Female	1500 - 1999 grams	31
Connecticut 	9	2021	January	Female	2000 - 2499 grams	67
Connecticut 	9	2021	January	Female	2500 - 2999 grams	229
Connecticut 	9	2021	January	Female	3000 - 3499 grams	436
Connecticut 	9	2021	January	Female	3500 - 3999 grams	290
Connecticut 	9	2021	January	Female	4000 - 4499 grams	57
Connecticut 	9	2021	January	Male	1500 - 1999 grams	20
Connecticut 	9	2021	January	Male	2000 - 2499 grams	72
Connecticut 	9	2021	January	Male	2500 - 2999 grams	206
Connecticut 	9	2021	January	Male	3000 - 3499 grams	466
Connecticut 	9	2021	January	Male	3500 - 3999 grams	363
Connecticut 	9	2021	January	Male	4000 - 4499 grams	118
Connecticut 	9	2021	January	Male	4500 - 4999 grams	18
Connecticut 	9	2021	February	Female	1000 - 1499 grams	16
Connecticut 	9	2021	February	Female	1500 - 1999 grams	17
Connecticut 	9	2021	February	Female	2000 - 2499 grams	71
Connecticut 	9	2021	February	Female	2500 - 2999 grams	270
Connecticut 	9	2021	February	Female	3000 - 3499 grams	484
Connecticut 	9	2021	February	Female	3500 - 3999 grams	315
Connecticut 	9	2021	February	Female	4000 - 4499 grams	73
Connecticut 	9	2021	February	Male	1500 - 1999 grams	28
Connecticut 	9	2021	February	Male	2000 - 2499 grams	75
Connecticut 	9	2021	February	Male	2500 - 2999 grams	186
Connecticut 	9	2021	February	Male	3000 - 3499 grams	448
Connecticut 	9	2021	February	Male	3500 - 3999 grams	392
Connecticut 	9	2021	February	Male	4000 - 4499 grams	117
Connecticut 	9	2021	February	Male	4500 - 4999 grams	16
Connecticut 	9	2021	March	Female	1000 - 1499 grams	10
Connecticut 	9	2021	March	Female	1500 - 1999 grams	28
Connecticut 	9	2021	March	Female	2000 - 2499 grams	82
Connecticut 	9	2021	March	Female	2500 - 2999 grams	291
Connecticut 	9	2021	March	Female	3000 - 3499 grams	579
Connecticut 	9	2021	March	Female	3500 - 3999 grams	366
Connecticut 	9	2021	March	Female	4000 - 4499 grams	80
Connecticut 	9	2021	March	Female	4500 - 4999 grams	11
Connecticut 	9	2021	March	Male	1000 - 1499 grams	11
Connecticut 	9	2021	March	Male	1500 - 1999 grams	30
Connecticut 	9	2021	March	Male	2000 - 2499 grams	75
Connecticut 	9	2021	March	Male	2500 - 2999 grams	241
Connecticut 	9	2021	March	Male	3000 - 3499 grams	566
Connecticut 	9	2021	March	Male	3500 - 3999 grams	467
Connecticut 	9	2021	March	Male	4000 - 4499 grams	126
Connecticut 	9	2021	March	Male	4500 - 4999 grams	26
Connecticut 	9	2021	April	Female	500 - 999 grams	10
Connecticut 	9	2021	April	Female	1000 - 1499 grams	21
Connecticut 	9	2021	April	Female	1500 - 1999 grams	31
Connecticut 	9	2021	April	Female	2000 - 2499 grams	81
Connecticut 	9	2021	April	Female	2500 - 2999 grams	270
Connecticut 	9	2021	April	Female	3000 - 3499 grams	582
Connecticut 	9	2021	April	Female	3500 - 3999 grams	358
Connecticut 	9	2021	April	Female	4000 - 4499 grams	65
Connecticut 	9	2021	April	Male	500 - 999 grams	15
Connecticut 	9	2021	April	Male	1000 - 1499 grams	13
Connecticut 	9	2021	April	Male	1500 - 1999 grams	27
Connecticut 	9	2021	April	Male	2000 - 2499 grams	77
Connecticut 	9	2021	April	Male	2500 - 2999 grams	235
Connecticut 	9	2021	April	Male	3000 - 3499 grams	569
Connecticut 	9	2021	April	Male	3500 - 3999 grams	463
Connecticut 	9	2021	April	Male	4000 - 4499 grams	118
Connecticut 	9	2021	April	Male	4500 - 4999 grams	25
Connecticut 	9	2021	May	Female	1000 - 1499 grams	14
Connecticut 	9	2021	May	Female	1500 - 1999 grams	21
Connecticut 	9	2021	May	Female	2000 - 2499 grams	68
Connecticut 	9	2021	May	Female	2500 - 2999 grams	295
Connecticut 	9	2021	May	Female	3000 - 3499 grams	592
Connecticut 	9	2021	May	Female	3500 - 3999 grams	383
Connecticut 	9	2021	May	Female	4000 - 4499 grams	71
Connecticut 	9	2021	May	Female	4500 - 4999 grams	13
Connecticut 	9	2021	May	Male	1000 - 1499 grams	11
Connecticut 	9	2021	May	Male	1500 - 1999 grams	28
Connecticut 	9	2021	May	Male	2000 - 2499 grams	56
Connecticut 	9	2021	May	Male	2500 - 2999 grams	236
Connecticut 	9	2021	May	Male	3000 - 3499 grams	607
Connecticut 	9	2021	May	Male	3500 - 3999 grams	465
Connecticut 	9	2021	May	Male	4000 - 4499 grams	149
Connecticut 	9	2021	May	Male	4500 - 4999 grams	26
Connecticut 	9	2021	June	Female	1000 - 1499 grams	16
Connecticut 	9	2021	June	Female	1500 - 1999 grams	28
Connecticut 	9	2021	June	Female	2000 - 2499 grams	72
Connecticut 	9	2021	June	Female	2500 - 2999 grams	315
Connecticut 	9	2021	June	Female	3000 - 3499 grams	627
Connecticut 	9	2021	June	Female	3500 - 3999 grams	380
Connecticut 	9	2021	June	Female	4000 - 4499 grams	90
Connecticut 	9	2021	June	Male	1500 - 1999 grams	26
Connecticut 	9	2021	June	Male	2000 - 2499 grams	71
Connecticut 	9	2021	June	Male	2500 - 2999 grams	234
Connecticut 	9	2021	June	Male	3000 - 3499 grams	568
Connecticut 	9	2021	June	Male	3500 - 3999 grams	499
Connecticut 	9	2021	June	Male	4000 - 4499 grams	128
Connecticut 	9	2021	June	Male	4500 - 4999 grams	18
Connecticut 	9	2021	July	Female	1500 - 1999 grams	19
Connecticut 	9	2021	July	Female	2000 - 2499 grams	98
Connecticut 	9	2021	July	Female	2500 - 2999 grams	319
Connecticut 	9	2021	July	Female	3000 - 3499 grams	629
Connecticut 	9	2021	July	Female	3500 - 3999 grams	388
Connecticut 	9	2021	July	Female	4000 - 4499 grams	86
Connecticut 	9	2021	July	Female	4500 - 4999 grams	11
Connecticut 	9	2021	July	Male	1500 - 1999 grams	16
Connecticut 	9	2021	July	Male	2000 - 2499 grams	60
Connecticut 	9	2021	July	Male	2500 - 2999 grams	232
Connecticut 	9	2021	July	Male	3000 - 3499 grams	628
Connecticut 	9	2021	July	Male	3500 - 3999 grams	530
Connecticut 	9	2021	July	Male	4000 - 4499 grams	164
Connecticut 	9	2021	July	Male	4500 - 4999 grams	26
Connecticut 	9	2021	August	Female	1500 - 1999 grams	23
Connecticut 	9	2021	August	Female	2000 - 2499 grams	92
Connecticut 	9	2021	August	Female	2500 - 2999 grams	335
Connecticut 	9	2021	August	Female	3000 - 3499 grams	617
Connecticut 	9	2021	August	Female	3500 - 3999 grams	384
Connecticut 	9	2021	August	Female	4000 - 4499 grams	91
Connecticut 	9	2021	August	Female	4500 - 4999 grams	13
Connecticut 	9	2021	August	Male	1500 - 1999 grams	31
Connecticut 	9	2021	August	Male	2000 - 2499 grams	86
Connecticut 	9	2021	August	Male	2500 - 2999 grams	259
Connecticut 	9	2021	August	Male	3000 - 3499 grams	640
Connecticut 	9	2021	August	Male	3500 - 3999 grams	545
Connecticut 	9	2021	August	Male	4000 - 4499 grams	154
Connecticut 	9	2021	August	Male	4500 - 4999 grams	16
Connecticut 	9	2021	September	Female	1500 - 1999 grams	24
Connecticut 	9	2021	September	Female	2000 - 2499 grams	79
Connecticut 	9	2021	September	Female	2500 - 2999 grams	335
Connecticut 	9	2021	September	Female	3000 - 3499 grams	665
Connecticut 	9	2021	September	Female	3500 - 3999 grams	385
Connecticut 	9	2021	September	Female	4000 - 4499 grams	68
Connecticut 	9	2021	September	Male	1500 - 1999 grams	33
Connecticut 	9	2021	September	Male	2000 - 2499 grams	64
Connecticut 	9	2021	September	Male	2500 - 2999 grams	268
Connecticut 	9	2021	September	Male	3000 - 3499 grams	607
Connecticut 	9	2021	September	Male	3500 - 3999 grams	499
Connecticut 	9	2021	September	Male	4000 - 4499 grams	154
Connecticut 	9	2021	September	Male	4500 - 4999 grams	24
Connecticut 	9	2021	October	Female	1500 - 1999 grams	31
Connecticut 	9	2021	October	Female	2000 - 2499 grams	99
Connecticut 	9	2021	October	Female	2500 - 2999 grams	325
Connecticut 	9	2021	October	Female	3000 - 3499 grams	599
Connecticut 	9	2021	October	Female	3500 - 3999 grams	358
Connecticut 	9	2021	October	Female	4000 - 4499 grams	77
Connecticut 	9	2021	October	Male	500 - 999 grams	10
Connecticut 	9	2021	October	Male	1500 - 1999 grams	30
Connecticut 	9	2021	October	Male	2000 - 2499 grams	53
Connecticut 	9	2021	October	Male	2500 - 2999 grams	228
Connecticut 	9	2021	October	Male	3000 - 3499 grams	555
Connecticut 	9	2021	October	Male	3500 - 3999 grams	448
Connecticut 	9	2021	October	Male	4000 - 4499 grams	116
Connecticut 	9	2021	October	Male	4500 - 4999 grams	23
Connecticut 	9	2021	November	Female	1000 - 1499 grams	13
Connecticut 	9	2021	November	Female	1500 - 1999 grams	16
Connecticut 	9	2021	November	Female	2000 - 2499 grams	73
Connecticut 	9	2021	November	Female	2500 - 2999 grams	290
Connecticut 	9	2021	November	Female	3000 - 3499 grams	615
Connecticut 	9	2021	November	Female	3500 - 3999 grams	342
Connecticut 	9	2021	November	Female	4000 - 4499 grams	70
Connecticut 	9	2021	November	Female	4500 - 4999 grams	11
Connecticut 	9	2021	November	Male	1000 - 1499 grams	19
Connecticut 	9	2021	November	Male	1500 - 1999 grams	27
Connecticut 	9	2021	November	Male	2000 - 2499 grams	68
Connecticut 	9	2021	November	Male	2500 - 2999 grams	228
Connecticut 	9	2021	November	Male	3000 - 3499 grams	511
Connecticut 	9	2021	November	Male	3500 - 3999 grams	419
Connecticut 	9	2021	November	Male	4000 - 4499 grams	110
Connecticut 	9	2021	November	Male	4500 - 4999 grams	17
Connecticut 	9	2021	December	Female	1000 - 1499 grams	16
Connecticut 	9	2021	December	Female	1500 - 1999 grams	30
Connecticut 	9	2021	December	Female	2000 - 2499 grams	98
Connecticut 	9	2021	December	Female	2500 - 2999 grams	323
Connecticut 	9	2021	December	Female	3000 - 3499 grams	549
Connecticut 	9	2021	December	Female	3500 - 3999 grams	316
Connecticut 	9	2021	December	Female	4000 - 4499 grams	79
Connecticut 	9	2021	December	Female	4500 - 4999 grams	11
Connecticut 	9	2021	December	Male	1500 - 1999 grams	25
Connecticut 	9	2021	December	Male	2000 - 2499 grams	61
Connecticut 	9	2021	December	Male	2500 - 2999 grams	238
Connecticut 	9	2021	December	Male	3000 - 3499 grams	527
Connecticut 	9	2021	December	Male	3500 - 3999 grams	454
Connecticut 	9	2021	December	Male	4000 - 4499 grams	130
Connecticut 	9	2021	December	Male	4500 - 4999 grams	18
Connecticut 	9	2022	January	Female	1500 - 1999 grams	38
Connecticut 	9	2022	January	Female	2000 - 2499 grams	72
Connecticut 	9	2022	January	Female	2500 - 2999 grams	289
Connecticut 	9	2022	January	Female	3000 - 3499 grams	492
Connecticut 	9	2022	January	Female	3500 - 3999 grams	323
Connecticut 	9	2022	January	Female	4000 - 4499 grams	61
Connecticut 	9	2022	January	Male	1000 - 1499 grams	14
Connecticut 	9	2022	January	Male	1500 - 1999 grams	24
Connecticut 	9	2022	January	Male	2000 - 2499 grams	63
Connecticut 	9	2022	January	Male	2500 - 2999 grams	233
Connecticut 	9	2022	January	Male	3000 - 3499 grams	512
Connecticut 	9	2022	January	Male	3500 - 3999 grams	399
Connecticut 	9	2022	January	Male	4000 - 4499 grams	118
Connecticut 	9	2022	January	Male	4500 - 4999 grams	16
Connecticut 	9	2022	February	Female	1500 - 1999 grams	29
Connecticut 	9	2022	February	Female	2000 - 2499 grams	69
Connecticut 	9	2022	February	Female	2500 - 2999 grams	248
Connecticut 	9	2022	February	Female	3000 - 3499 grams	486
Connecticut 	9	2022	February	Female	3500 - 3999 grams	301
Connecticut 	9	2022	February	Female	4000 - 4499 grams	69
Connecticut 	9	2022	February	Female	4500 - 4999 grams	10
Connecticut 	9	2022	February	Male	1500 - 1999 grams	23
Connecticut 	9	2022	February	Male	2000 - 2499 grams	65
Connecticut 	9	2022	February	Male	2500 - 2999 grams	214
Connecticut 	9	2022	February	Male	3000 - 3499 grams	484
Connecticut 	9	2022	February	Male	3500 - 3999 grams	426
Connecticut 	9	2022	February	Male	4000 - 4499 grams	112
Connecticut 	9	2022	February	Male	4500 - 4999 grams	11
Connecticut 	9	2022	March	Female	1500 - 1999 grams	29
Connecticut 	9	2022	March	Female	2000 - 2499 grams	84
Connecticut 	9	2022	March	Female	2500 - 2999 grams	295
Connecticut 	9	2022	March	Female	3000 - 3499 grams	591
Connecticut 	9	2022	March	Female	3500 - 3999 grams	360
Connecticut 	9	2022	March	Female	4000 - 4499 grams	76
Connecticut 	9	2022	March	Male	500 - 999 grams	17
Connecticut 	9	2022	March	Male	1000 - 1499 grams	10
Connecticut 	9	2022	March	Male	1500 - 1999 grams	27
Connecticut 	9	2022	March	Male	2000 - 2499 grams	69
Connecticut 	9	2022	March	Male	2500 - 2999 grams	229
Connecticut 	9	2022	March	Male	3000 - 3499 grams	564
Connecticut 	9	2022	March	Male	3500 - 3999 grams	472
Connecticut 	9	2022	March	Male	4000 - 4499 grams	136
Connecticut 	9	2022	March	Male	4500 - 4999 grams	21
Connecticut 	9	2022	April	Female	1000 - 1499 grams	12
Connecticut 	9	2022	April	Female	2000 - 2499 grams	80
Connecticut 	9	2022	April	Female	2500 - 2999 grams	314
Connecticut 	9	2022	April	Female	3000 - 3499 grams	546
Connecticut 	9	2022	April	Female	3500 - 3999 grams	345
Connecticut 	9	2022	April	Female	4000 - 4499 grams	66
Connecticut 	9	2022	April	Male	1000 - 1499 grams	11
Connecticut 	9	2022	April	Male	1500 - 1999 grams	21
Connecticut 	9	2022	April	Male	2000 - 2499 grams	72
Connecticut 	9	2022	April	Male	2500 - 2999 grams	193
Connecticut 	9	2022	April	Male	3000 - 3499 grams	554
Connecticut 	9	2022	April	Male	3500 - 3999 grams	477
Connecticut 	9	2022	April	Male	4000 - 4499 grams	135
Connecticut 	9	2022	April	Male	4500 - 4999 grams	16
Connecticut 	9	2022	May	Female	500 - 999 grams	11
Connecticut 	9	2022	May	Female	1000 - 1499 grams	13
Connecticut 	9	2022	May	Female	1500 - 1999 grams	28
Connecticut 	9	2022	May	Female	2000 - 2499 grams	80
Connecticut 	9	2022	May	Female	2500 - 2999 grams	274
Connecticut 	9	2022	May	Female	3000 - 3499 grams	546
Connecticut 	9	2022	May	Female	3500 - 3999 grams	371
Connecticut 	9	2022	May	Female	4000 - 4499 grams	74
Connecticut 	9	2022	May	Male	1000 - 1499 grams	10
Connecticut 	9	2022	May	Male	1500 - 1999 grams	17
Connecticut 	9	2022	May	Male	2000 - 2499 grams	84
Connecticut 	9	2022	May	Male	2500 - 2999 grams	239
Connecticut 	9	2022	May	Male	3000 - 3499 grams	556
Connecticut 	9	2022	May	Male	3500 - 3999 grams	468
Connecticut 	9	2022	May	Male	4000 - 4499 grams	145
Connecticut 	9	2022	May	Male	4500 - 4999 grams	20
Connecticut 	9	2022	June	Female	1500 - 1999 grams	27
Connecticut 	9	2022	June	Female	2000 - 2499 grams	82
Connecticut 	9	2022	June	Female	2500 - 2999 grams	294
Connecticut 	9	2022	June	Female	3000 - 3499 grams	578
Connecticut 	9	2022	June	Female	3500 - 3999 grams	374
Connecticut 	9	2022	June	Female	4000 - 4499 grams	74
Connecticut 	9	2022	June	Female	4500 - 4999 grams	15
Connecticut 	9	2022	June	Male	500 - 999 grams	10
Connecticut 	9	2022	June	Male	1000 - 1499 grams	13
Connecticut 	9	2022	June	Male	1500 - 1999 grams	19
Connecticut 	9	2022	June	Male	2000 - 2499 grams	75
Connecticut 	9	2022	June	Male	2500 - 2999 grams	236
Connecticut 	9	2022	June	Male	3000 - 3499 grams	543
Connecticut 	9	2022	June	Male	3500 - 3999 grams	455
Connecticut 	9	2022	June	Male	4000 - 4499 grams	139
Connecticut 	9	2022	June	Male	4500 - 4999 grams	27
Connecticut 	9	2022	July	Female	1500 - 1999 grams	19
Connecticut 	9	2022	July	Female	2000 - 2499 grams	77
Connecticut 	9	2022	July	Female	2500 - 2999 grams	299
Connecticut 	9	2022	July	Female	3000 - 3499 grams	606
Connecticut 	9	2022	July	Female	3500 - 3999 grams	351
Connecticut 	9	2022	July	Female	4000 - 4499 grams	76
Connecticut 	9	2022	July	Male	1500 - 1999 grams	29
Connecticut 	9	2022	July	Male	2000 - 2499 grams	73
Connecticut 	9	2022	July	Male	2500 - 2999 grams	246
Connecticut 	9	2022	July	Male	3000 - 3499 grams	630
Connecticut 	9	2022	July	Male	3500 - 3999 grams	541
Connecticut 	9	2022	July	Male	4000 - 4499 grams	145
Connecticut 	9	2022	July	Male	4500 - 4999 grams	18
Connecticut 	9	2022	August	Female	1500 - 1999 grams	23
Connecticut 	9	2022	August	Female	2000 - 2499 grams	69
Connecticut 	9	2022	August	Female	2500 - 2999 grams	317
Connecticut 	9	2022	August	Female	3000 - 3499 grams	673
Connecticut 	9	2022	August	Female	3500 - 3999 grams	394
Connecticut 	9	2022	August	Female	4000 - 4499 grams	66
Connecticut 	9	2022	August	Female	4500 - 4999 grams	14
Connecticut 	9	2022	August	Male	1500 - 1999 grams	23
Connecticut 	9	2022	August	Male	2000 - 2499 grams	69
Connecticut 	9	2022	August	Male	2500 - 2999 grams	255
Connecticut 	9	2022	August	Male	3000 - 3499 grams	593
Connecticut 	9	2022	August	Male	3500 - 3999 grams	531
Connecticut 	9	2022	August	Male	4000 - 4499 grams	160
Connecticut 	9	2022	August	Male	4500 - 4999 grams	23
Connecticut 	9	2022	September	Female	1500 - 1999 grams	26
Connecticut 	9	2022	September	Female	2000 - 2499 grams	84
Connecticut 	9	2022	September	Female	2500 - 2999 grams	320
Connecticut 	9	2022	September	Female	3000 - 3499 grams	565
Connecticut 	9	2022	September	Female	3500 - 3999 grams	350
Connecticut 	9	2022	September	Female	4000 - 4499 grams	78
Connecticut 	9	2022	September	Male	500 - 999 grams	10
Connecticut 	9	2022	September	Male	1000 - 1499 grams	15
Connecticut 	9	2022	September	Male	1500 - 1999 grams	24
Connecticut 	9	2022	September	Male	2000 - 2499 grams	71
Connecticut 	9	2022	September	Male	2500 - 2999 grams	250
Connecticut 	9	2022	September	Male	3000 - 3499 grams	553
Connecticut 	9	2022	September	Male	3500 - 3999 grams	456
Connecticut 	9	2022	September	Male	4000 - 4499 grams	146
Connecticut 	9	2022	September	Male	4500 - 4999 grams	26
Connecticut 	9	2022	October	Female	1500 - 1999 grams	28
Connecticut 	9	2022	October	Female	2000 - 2499 grams	86
Connecticut 	9	2022	October	Female	2500 - 2999 grams	305
Connecticut 	9	2022	October	Female	3000 - 3499 grams	620
Connecticut 	9	2022	October	Female	3500 - 3999 grams	371
Connecticut 	9	2022	October	Female	4000 - 4499 grams	70
Connecticut 	9	2022	October	Female	4500 - 4999 grams	11
Connecticut 	9	2022	October	Male	1000 - 1499 grams	10
Connecticut 	9	2022	October	Male	1500 - 1999 grams	22
Connecticut 	9	2022	October	Male	2000 - 2499 grams	60
Connecticut 	9	2022	October	Male	2500 - 2999 grams	208
Connecticut 	9	2022	October	Male	3000 - 3499 grams	532
Connecticut 	9	2022	October	Male	3500 - 3999 grams	431
Connecticut 	9	2022	October	Male	4000 - 4499 grams	131
Connecticut 	9	2022	October	Male	4500 - 4999 grams	16
Connecticut 	9	2022	November	Female	1000 - 1499 grams	19
Connecticut 	9	2022	November	Female	1500 - 1999 grams	26
Connecticut 	9	2022	November	Female	2000 - 2499 grams	86
Connecticut 	9	2022	November	Female	2500 - 2999 grams	306
Connecticut 	9	2022	November	Female	3000 - 3499 grams	555
Connecticut 	9	2022	November	Female	3500 - 3999 grams	328
Connecticut 	9	2022	November	Female	4000 - 4499 grams	70
Connecticut 	9	2022	November	Male	1500 - 1999 grams	25
Connecticut 	9	2022	November	Male	2000 - 2499 grams	62
Connecticut 	9	2022	November	Male	2500 - 2999 grams	272
Connecticut 	9	2022	November	Male	3000 - 3499 grams	535
Connecticut 	9	2022	November	Male	3500 - 3999 grams	457
Connecticut 	9	2022	November	Male	4000 - 4499 grams	145
Connecticut 	9	2022	November	Male	4500 - 4999 grams	14
Connecticut 	9	2022	December	Female	1500 - 1999 grams	26
Connecticut 	9	2022	December	Female	2000 - 2499 grams	91
Connecticut 	9	2022	December	Female	2500 - 2999 grams	334
Connecticut 	9	2022	December	Female	3000 - 3499 grams	593
Connecticut 	9	2022	December	Female	3500 - 3999 grams	328
Connecticut 	9	2022	December	Female	4000 - 4499 grams	68
Connecticut 	9	2022	December	Male	1000 - 1499 grams	12
Connecticut 	9	2022	December	Male	1500 - 1999 grams	32
Connecticut 	9	2022	December	Male	2000 - 2499 grams	69
Connecticut 	9	2022	December	Male	2500 - 2999 grams	261
Connecticut 	9	2022	December	Male	3000 - 3499 grams	571
Connecticut 	9	2022	December	Male	3500 - 3999 grams	437
Connecticut 	9	2022	December	Male	4000 - 4499 grams	111
Connecticut 	9	2022	December	Male	4500 - 4999 grams	16
Delaware 	10	2019	January	Female	2000 - 2499 grams	17
Delaware 	10	2019	January	Female	2500 - 2999 grams	76
Delaware 	10	2019	January	Female	3000 - 3499 grams	191
Delaware 	10	2019	January	Female	3500 - 3999 grams	87
Delaware 	10	2019	January	Female	4000 - 4499 grams	22
Delaware 	10	2019	January	Male	2000 - 2499 grams	29
Delaware 	10	2019	January	Male	2500 - 2999 grams	84
Delaware 	10	2019	January	Male	3000 - 3499 grams	153
Delaware 	10	2019	January	Male	3500 - 3999 grams	133
Delaware 	10	2019	January	Male	4000 - 4499 grams	35
Delaware 	10	2019	February	Female	2000 - 2499 grams	33
Delaware 	10	2019	February	Female	2500 - 2999 grams	81
Delaware 	10	2019	February	Female	3000 - 3499 grams	117
Delaware 	10	2019	February	Female	3500 - 3999 grams	79
Delaware 	10	2019	February	Female	4000 - 4499 grams	17
Delaware 	10	2019	February	Male	2000 - 2499 grams	19
Delaware 	10	2019	February	Male	2500 - 2999 grams	68
Delaware 	10	2019	February	Male	3000 - 3499 grams	158
Delaware 	10	2019	February	Male	3500 - 3999 grams	95
Delaware 	10	2019	February	Male	4000 - 4499 grams	29
Delaware 	10	2019	March	Female	1500 - 1999 grams	13
Delaware 	10	2019	March	Female	2000 - 2499 grams	29
Delaware 	10	2019	March	Female	2500 - 2999 grams	90
Delaware 	10	2019	March	Female	3000 - 3499 grams	183
Delaware 	10	2019	March	Female	3500 - 3999 grams	97
Delaware 	10	2019	March	Female	4000 - 4499 grams	21
Delaware 	10	2019	March	Male	1500 - 1999 grams	10
Delaware 	10	2019	March	Male	2000 - 2499 grams	23
Delaware 	10	2019	March	Male	2500 - 2999 grams	73
Delaware 	10	2019	March	Male	3000 - 3499 grams	167
Delaware 	10	2019	March	Male	3500 - 3999 grams	118
Delaware 	10	2019	March	Male	4000 - 4499 grams	34
Delaware 	10	2019	April	Female	2000 - 2499 grams	26
Delaware 	10	2019	April	Female	2500 - 2999 grams	80
Delaware 	10	2019	April	Female	3000 - 3499 grams	162
Delaware 	10	2019	April	Female	3500 - 3999 grams	90
Delaware 	10	2019	April	Female	4000 - 4499 grams	24
Delaware 	10	2019	April	Male	2000 - 2499 grams	19
Delaware 	10	2019	April	Male	2500 - 2999 grams	72
Delaware 	10	2019	April	Male	3000 - 3499 grams	145
Delaware 	10	2019	April	Male	3500 - 3999 grams	120
Delaware 	10	2019	April	Male	4000 - 4499 grams	34
Delaware 	10	2019	May	Female	2000 - 2499 grams	24
Delaware 	10	2019	May	Female	2500 - 2999 grams	70
Delaware 	10	2019	May	Female	3000 - 3499 grams	164
Delaware 	10	2019	May	Female	3500 - 3999 grams	78
Delaware 	10	2019	May	Female	4000 - 4499 grams	26
Delaware 	10	2019	May	Male	2000 - 2499 grams	26
Delaware 	10	2019	May	Male	2500 - 2999 grams	74
Delaware 	10	2019	May	Male	3000 - 3499 grams	154
Delaware 	10	2019	May	Male	3500 - 3999 grams	119
Delaware 	10	2019	May	Male	4000 - 4499 grams	32
Delaware 	10	2019	June	Female	1500 - 1999 grams	13
Delaware 	10	2019	June	Female	2000 - 2499 grams	24
Delaware 	10	2019	June	Female	2500 - 2999 grams	76
Delaware 	10	2019	June	Female	3000 - 3499 grams	172
Delaware 	10	2019	June	Female	3500 - 3999 grams	97
Delaware 	10	2019	June	Female	4000 - 4499 grams	24
