"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Weekday"	"Weekday Code"	"Gender"	"Gender Code"	Births
	"Florida"	"12"	"2014"	"2014"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	7089
	"Florida"	"12"	"2014"	"2014"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	1469
	"Florida"	"12"	"2014"	"2014"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	1544
	"Florida"	"12"	"2014"	"2014"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	7009
	"Florida"	"12"	"2014"	"2014"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	7481
	"Florida"	"12"	"2014"	"2014"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	1718
	"Florida"	"12"	"2014"	"2014"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	1843
	"Florida"	"12"	"2014"	"2014"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	6875
	"Florida"	"12"	"2014"	"2014"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	7313
	"Florida"	"12"	"2014"	"2014"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	1698
	"Florida"	"12"	"2014"	"2014"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	1874
	"Florida"	"12"	"2014"	"2014"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	6627
	"Florida"	"12"	"2014"	"2014"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	6972
	"Florida"	"12"	"2014"	"2014"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	1575
	"Florida"	"12"	"2014"	"2014"	"July"	"7"	"Weekend"	"1"	"Male"	"M"	1689
	"Florida"	"12"	"2014"	"2014"	"July"	"7"	"Weekday"	"2"	"Female"	"F"	7673
	"Florida"	"12"	"2014"	"2014"	"July"	"7"	"Weekday"	"2"	"Male"	"M"	8000
	"Florida"	"12"	"2014"	"2014"	"August"	"8"	"Weekend"	"1"	"Female"	"F"	2075
	"Florida"	"12"	"2014"	"2014"	"August"	"8"	"Weekend"	"1"	"Male"	"M"	2198
	"Florida"	"12"	"2014"	"2014"	"August"	"8"	"Weekday"	"2"	"Female"	"F"	7387
	"Florida"	"12"	"2014"	"2014"	"August"	"8"	"Weekday"	"2"	"Male"	"M"	7589
	"Florida"	"12"	"2014"	"2014"	"September"	"9"	"Weekend"	"1"	"Female"	"F"	1757
	"Florida"	"12"	"2014"	"2014"	"September"	"9"	"Weekend"	"1"	"Male"	"M"	1761
	"Florida"	"12"	"2014"	"2014"	"September"	"9"	"Weekday"	"2"	"Female"	"F"	7686
	"Florida"	"12"	"2014"	"2014"	"September"	"9"	"Weekday"	"2"	"Male"	"M"	8039
	"Florida"	"12"	"2014"	"2014"	"October"	"10"	"Weekend"	"1"	"Female"	"F"	1656
	"Florida"	"12"	"2014"	"2014"	"October"	"10"	"Weekend"	"1"	"Male"	"M"	1786
	"Florida"	"12"	"2014"	"2014"	"October"	"10"	"Weekday"	"2"	"Female"	"F"	7676
	"Florida"	"12"	"2014"	"2014"	"October"	"10"	"Weekday"	"2"	"Male"	"M"	8285
	"Florida"	"12"	"2014"	"2014"	"November"	"11"	"Weekend"	"1"	"Female"	"F"	2105
	"Florida"	"12"	"2014"	"2014"	"November"	"11"	"Weekend"	"1"	"Male"	"M"	2274
	"Florida"	"12"	"2014"	"2014"	"November"	"11"	"Weekday"	"2"	"Female"	"F"	6640
	"Florida"	"12"	"2014"	"2014"	"November"	"11"	"Weekday"	"2"	"Male"	"M"	7077
	"Florida"	"12"	"2014"	"2014"	"December"	"12"	"Weekend"	"1"	"Female"	"F"	1719
	"Florida"	"12"	"2014"	"2014"	"December"	"12"	"Weekend"	"1"	"Male"	"M"	1844
	"Florida"	"12"	"2014"	"2014"	"December"	"12"	"Weekday"	"2"	"Female"	"F"	8130
	"Florida"	"12"	"2014"	"2014"	"December"	"12"	"Weekday"	"2"	"Male"	"M"	8405
	"Florida"	"12"	"2015"	"2015"	"January"	"1"	"Weekend"	"1"	"Female"	"F"	1811
	"Florida"	"12"	"2015"	"2015"	"January"	"1"	"Weekend"	"1"	"Male"	"M"	1985
	"Florida"	"12"	"2015"	"2015"	"January"	"1"	"Weekday"	"2"	"Female"	"F"	7279
	"Florida"	"12"	"2015"	"2015"	"January"	"1"	"Weekday"	"2"	"Male"	"M"	7630
	"Florida"	"12"	"2015"	"2015"	"February"	"2"	"Weekend"	"1"	"Female"	"F"	1625
	"Florida"	"12"	"2015"	"2015"	"February"	"2"	"Weekend"	"1"	"Male"	"M"	1675
	"Florida"	"12"	"2015"	"2015"	"February"	"2"	"Weekday"	"2"	"Female"	"F"	6632
	"Florida"	"12"	"2015"	"2015"	"February"	"2"	"Weekday"	"2"	"Male"	"M"	6856
	"Florida"	"12"	"2015"	"2015"	"March"	"3"	"Weekend"	"1"	"Female"	"F"	1701
	"Florida"	"12"	"2015"	"2015"	"March"	"3"	"Weekend"	"1"	"Male"	"M"	1822
	"Florida"	"12"	"2015"	"2015"	"March"	"3"	"Weekday"	"2"	"Female"	"F"	7215
	"Florida"	"12"	"2015"	"2015"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	7529
	"Florida"	"12"	"2015"	"2015"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	1447
	"Florida"	"12"	"2015"	"2015"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	1575
	"Florida"	"12"	"2015"	"2015"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	7072
	"Florida"	"12"	"2015"	"2015"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	7563
	"Florida"	"12"	"2015"	"2015"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	1876
	"Florida"	"12"	"2015"	"2015"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	2047
	"Florida"	"12"	"2015"	"2015"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	6726
	"Florida"	"12"	"2015"	"2015"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	7136
	"Florida"	"12"	"2015"	"2015"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	1577
	"Florida"	"12"	"2015"	"2015"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	1665
	"Florida"	"12"	"2015"	"2015"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	6830
	"Florida"	"12"	"2015"	"2015"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	7433
	"Florida"	"12"	"2015"	"2015"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	1609
	"Florida"	"12"	"2015"	"2015"	"July"	"7"	"Weekend"	"1"	"Male"	"M"	1815
	"Florida"	"12"	"2015"	"2015"	"July"	"7"	"Weekday"	"2"	"Female"	"F"	7835
	"Florida"	"12"	"2015"	"2015"	"July"	"7"	"Weekday"	"2"	"Male"	"M"	8183
	"Florida"	"12"	"2015"	"2015"	"August"	"8"	"Weekend"	"1"	"Female"	"F"	2178
	"Florida"	"12"	"2015"	"2015"	"August"	"8"	"Weekend"	"1"	"Male"	"M"	2347
	"Florida"	"12"	"2015"	"2015"	"August"	"8"	"Weekday"	"2"	"Female"	"F"	7565
	"Florida"	"12"	"2015"	"2015"	"August"	"8"	"Weekday"	"2"	"Male"	"M"	7979
	"Florida"	"12"	"2015"	"2015"	"September"	"9"	"Weekend"	"1"	"Female"	"F"	1817
	"Florida"	"12"	"2015"	"2015"	"September"	"9"	"Weekend"	"1"	"Male"	"M"	1967
	"Florida"	"12"	"2015"	"2015"	"September"	"9"	"Weekday"	"2"	"Female"	"F"	7870
	"Florida"	"12"	"2015"	"2015"	"September"	"9"	"Weekday"	"2"	"Male"	"M"	8202
	"Florida"	"12"	"2015"	"2015"	"October"	"10"	"Weekend"	"1"	"Female"	"F"	1936
	"Florida"	"12"	"2015"	"2015"	"October"	"10"	"Weekend"	"1"	"Male"	"M"	2043
	"Florida"	"12"	"2015"	"2015"	"October"	"10"	"Weekday"	"2"	"Female"	"F"	7535
	"Florida"	"12"	"2015"	"2015"	"October"	"10"	"Weekday"	"2"	"Male"	"M"	7941
	"Florida"	"12"	"2015"	"2015"	"November"	"11"	"Weekend"	"1"	"Female"	"F"	1972
	"Florida"	"12"	"2015"	"2015"	"November"	"11"	"Weekend"	"1"	"Male"	"M"	2079
	"Florida"	"12"	"2015"	"2015"	"November"	"11"	"Weekday"	"2"	"Female"	"F"	7292
	"Florida"	"12"	"2015"	"2015"	"November"	"11"	"Weekday"	"2"	"Male"	"M"	7705
	"Florida"	"12"	"2015"	"2015"	"December"	"12"	"Weekend"	"1"	"Female"	"F"	1691
	"Florida"	"12"	"2015"	"2015"	"December"	"12"	"Weekend"	"1"	"Male"	"M"	1705
	"Florida"	"12"	"2015"	"2015"	"December"	"12"	"Weekday"	"2"	"Female"	"F"	8076
	"Florida"	"12"	"2015"	"2015"	"December"	"12"	"Weekday"	"2"	"Male"	"M"	8220
	"Florida"	"12"	"2016"	"2016"	"January"	"1"	"Weekend"	"1"	"Female"	"F"	1985
	"Florida"	"12"	"2016"	"2016"	"January"	"1"	"Weekend"	"1"	"Male"	"M"	2052
	"Florida"	"12"	"2016"	"2016"	"January"	"1"	"Weekday"	"2"	"Female"	"F"	6958
	"Florida"	"12"	"2016"	"2016"	"January"	"1"	"Weekday"	"2"	"Male"	"M"	7319
	"Florida"	"12"	"2016"	"2016"	"February"	"2"	"Weekend"	"1"	"Female"	"F"	1655
	"Florida"	"12"	"2016"	"2016"	"February"	"2"	"Weekend"	"1"	"Male"	"M"	1745
	"Florida"	"12"	"2016"	"2016"	"February"	"2"	"Weekday"	"2"	"Female"	"F"	7108
	"Florida"	"12"	"2016"	"2016"	"February"	"2"	"Weekday"	"2"	"Male"	"M"	7308
	"Florida"	"12"	"2016"	"2016"	"March"	"3"	"Weekend"	"1"	"Female"	"F"	1538
	"Florida"	"12"	"2016"	"2016"	"March"	"3"	"Weekend"	"1"	"Male"	"M"	1590
	"Florida"	"12"	"2016"	"2016"	"March"	"3"	"Weekday"	"2"	"Female"	"F"	7513
	"Florida"	"12"	"2016"	"2016"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	7908
	"Florida"	"12"	"2016"	"2016"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	1778
	"Florida"	"12"	"2016"	"2016"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	1820
	"Florida"	"12"	"2016"	"2016"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	6873
	"Florida"	"12"	"2016"	"2016"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	7035
	"Florida"	"12"	"2016"	"2016"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	1723
	"Florida"	"12"	"2016"	"2016"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	1901
	"Florida"	"12"	"2016"	"2016"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	6920
	"Florida"	"12"	"2016"	"2016"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	7392
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	1604
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	1659
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	7232
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	7853
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	2118
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"Weekend"	"1"	"Male"	"M"	2263
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"Weekday"	"2"	"Female"	"F"	7177
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	"Weekday"	"2"	"Male"	"M"	7489
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"Weekend"	"1"	"Female"	"F"	1748
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"Weekend"	"1"	"Male"	"M"	1788
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"Weekday"	"2"	"Female"	"F"	8093
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	"Weekday"	"2"	"Male"	"M"	8488
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"Weekend"	"1"	"Female"	"F"	1760
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"Weekend"	"1"	"Male"	"M"	1865
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"Weekday"	"2"	"Female"	"F"	7801
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	"Weekday"	"2"	"Male"	"M"	8229
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"Weekend"	"1"	"Female"	"F"	2183
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"Weekend"	"1"	"Male"	"M"	2202
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"Weekday"	"2"	"Female"	"F"	7261
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	"Weekday"	"2"	"Male"	"M"	7599
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"Weekend"	"1"	"Female"	"F"	1693
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"Weekend"	"1"	"Male"	"M"	1759
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"Weekday"	"2"	"Female"	"F"	7709
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	"Weekday"	"2"	"Male"	"M"	8044
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"Weekend"	"1"	"Female"	"F"	1775
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"Weekend"	"1"	"Male"	"M"	1933
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"Weekday"	"2"	"Female"	"F"	7648
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	"Weekday"	"2"	"Male"	"M"	7928
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"Weekend"	"1"	"Female"	"F"	1769
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"Weekend"	"1"	"Male"	"M"	1912
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"Weekday"	"2"	"Female"	"F"	7215
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	"Weekday"	"2"	"Male"	"M"	7675
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"Weekend"	"1"	"Female"	"F"	1620
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"Weekend"	"1"	"Male"	"M"	1709
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"Weekday"	"2"	"Female"	"F"	6675
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	"Weekday"	"2"	"Male"	"M"	7018
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"Weekend"	"1"	"Female"	"F"	1569
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"Weekend"	"1"	"Male"	"M"	1638
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"Weekday"	"2"	"Female"	"F"	7406
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	7690
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	1854
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	1987
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	6361
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	6630
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	1487
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	1566
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	7199
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	7465
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	1614
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	1709
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	7204
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	7425
	"Florida"	"12"	"2017"	"2017"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	2095
	"Florida"	"12"	"2017"	"2017"	"July"	"7"	"Weekend"	"1"	"Male"	"M"	2280
	"Florida"	"12"	"2017"	"2017"	"July"	"7"	"Weekday"	"2"	"Female"	"F"	7115
	"Florida"	"12"	"2017"	"2017"	"July"	"7"	"Weekday"	"2"	"Male"	"M"	7529
	"Florida"	"12"	"2017"	"2017"	"August"	"8"	"Weekend"	"1"	"Female"	"F"	1717
	"Florida"	"12"	"2017"	"2017"	"August"	"8"	"Weekend"	"1"	"Male"	"M"	1892
	"Florida"	"12"	"2017"	"2017"	"August"	"8"	"Weekday"	"2"	"Female"	"F"	8281
	"Florida"	"12"	"2017"	"2017"	"August"	"8"	"Weekday"	"2"	"Male"	"M"	8543
	"Florida"	"12"	"2017"	"2017"	"September"	"9"	"Weekend"	"1"	"Female"	"F"	2009
	"Florida"	"12"	"2017"	"2017"	"September"	"9"	"Weekend"	"1"	"Male"	"M"	2093
	"Florida"	"12"	"2017"	"2017"	"September"	"9"	"Weekday"	"2"	"Female"	"F"	7649
	"Florida"	"12"	"2017"	"2017"	"September"	"9"	"Weekday"	"2"	"Male"	"M"	7703
	"Florida"	"12"	"2017"	"2017"	"October"	"10"	"Weekend"	"1"	"Female"	"F"	1929
	"Florida"	"12"	"2017"	"2017"	"October"	"10"	"Weekend"	"1"	"Male"	"M"	2055
	"Florida"	"12"	"2017"	"2017"	"October"	"10"	"Weekday"	"2"	"Female"	"F"	7699
	"Florida"	"12"	"2017"	"2017"	"October"	"10"	"Weekday"	"2"	"Male"	"M"	7928
	"Florida"	"12"	"2017"	"2017"	"November"	"11"	"Weekend"	"1"	"Female"	"F"	1782
	"Florida"	"12"	"2017"	"2017"	"November"	"11"	"Weekend"	"1"	"Male"	"M"	1837
	"Florida"	"12"	"2017"	"2017"	"November"	"11"	"Weekday"	"2"	"Female"	"F"	7531
	"Florida"	"12"	"2017"	"2017"	"November"	"11"	"Weekday"	"2"	"Male"	"M"	7956
	"Florida"	"12"	"2017"	"2017"	"December"	"12"	"Weekend"	"1"	"Female"	"F"	2176
	"Florida"	"12"	"2017"	"2017"	"December"	"12"	"Weekend"	"1"	"Male"	"M"	2274
	"Florida"	"12"	"2017"	"2017"	"December"	"12"	"Weekday"	"2"	"Female"	"F"	7437
	"Florida"	"12"	"2017"	"2017"	"December"	"12"	"Weekday"	"2"	"Male"	"M"	7723
	"Florida"	"12"	"2018"	"2018"	"January"	"1"	"Weekend"	"1"	"Female"	"F"	1682
	"Florida"	"12"	"2018"	"2018"	"January"	"1"	"Weekend"	"1"	"Male"	"M"	1810
	"Florida"	"12"	"2018"	"2018"	"January"	"1"	"Weekday"	"2"	"Female"	"F"	7603
	"Florida"	"12"	"2018"	"2018"	"January"	"1"	"Weekday"	"2"	"Male"	"M"	7980
	"Florida"	"12"	"2018"	"2018"	"February"	"2"	"Weekend"	"1"	"Female"	"F"	1612
	"Florida"	"12"	"2018"	"2018"	"February"	"2"	"Weekend"	"1"	"Male"	"M"	1696
	"Florida"	"12"	"2018"	"2018"	"February"	"2"	"Weekday"	"2"	"Female"	"F"	6431
	"Florida"	"12"	"2018"	"2018"	"February"	"2"	"Weekday"	"2"	"Male"	"M"	6858
	"Florida"	"12"	"2018"	"2018"	"March"	"3"	"Weekend"	"1"	"Female"	"F"	1792
	"Florida"	"12"	"2018"	"2018"	"March"	"3"	"Weekend"	"1"	"Male"	"M"	1872
	"Florida"	"12"	"2018"	"2018"	"March"	"3"	"Weekday"	"2"	"Female"	"F"	7385
	"Florida"	"12"	"2018"	"2018"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	7480
	"Florida"	"12"	"2018"	"2018"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	1630
	"Florida"	"12"	"2018"	"2018"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	1802
	"Florida"	"12"	"2018"	"2018"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	6551
	"Florida"	"12"	"2018"	"2018"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	6870
	"Florida"	"12"	"2018"	"2018"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	1527
	"Florida"	"12"	"2018"	"2018"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	1621
	"Florida"	"12"	"2018"	"2018"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	7283
	"Florida"	"12"	"2018"	"2018"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	7461
	"Florida"	"12"	"2018"	"2018"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	1778
	"Florida"	"12"	"2018"	"2018"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	1839
	"Florida"	"12"	"2018"	"2018"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	6800
	"Florida"	"12"	"2018"	"2018"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	7119
	"Florida"	"12"	"2018"	"2018"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	1843
	"Florida"	"12"	"2018"	"2018"	"July"	"7"	"Weekend"	"1"	"Male"	"M"	1949
	"Florida"	"12"	"2018"	"2018"	"July"	"7"	"Weekday"	"2"	"Female"	"F"	7130
	"Florida"	"12"	"2018"	"2018"	"July"	"7"	"Weekday"	"2"	"Male"	"M"	7352
	"Florida"	"12"	"2018"	"2018"	"August"	"8"	"Weekend"	"1"	"Female"	"F"	1740
	"Florida"	"12"	"2018"	"2018"	"August"	"8"	"Weekend"	"1"	"Male"	"M"	1832
	"Florida"	"12"	"2018"	"2018"	"August"	"8"	"Weekday"	"2"	"Female"	"F"	8097
	"Florida"	"12"	"2018"	"2018"	"August"	"8"	"Weekday"	"2"	"Male"	"M"	8485
	"Florida"	"12"	"2018"	"2018"	"September"	"9"	"Weekend"	"1"	"Female"	"F"	2265
	"Florida"	"12"	"2018"	"2018"	"September"	"9"	"Weekend"	"1"	"Male"	"M"	2458
	"Florida"	"12"	"2018"	"2018"	"September"	"9"	"Weekday"	"2"	"Female"	"F"	7059
	"Florida"	"12"	"2018"	"2018"	"September"	"9"	"Weekday"	"2"	"Male"	"M"	7340
	"Florida"	"12"	"2018"	"2018"	"October"	"10"	"Weekend"	"1"	"Female"	"F"	1710
	"Florida"	"12"	"2018"	"2018"	"October"	"10"	"Weekend"	"1"	"Male"	"M"	1882
	"Florida"	"12"	"2018"	"2018"	"October"	"10"	"Weekday"	"2"	"Female"	"F"	7801
	"Florida"	"12"	"2018"	"2018"	"October"	"10"	"Weekday"	"2"	"Male"	"M"	8355
	"Florida"	"12"	"2018"	"2018"	"November"	"11"	"Weekend"	"1"	"Female"	"F"	1633
	"Florida"	"12"	"2018"	"2018"	"November"	"11"	"Weekend"	"1"	"Male"	"M"	1854
	"Florida"	"12"	"2018"	"2018"	"November"	"11"	"Weekday"	"2"	"Female"	"F"	7429
	"Florida"	"12"	"2018"	"2018"	"November"	"11"	"Weekday"	"2"	"Male"	"M"	7571
	"Florida"	"12"	"2018"	"2018"	"December"	"12"	"Weekend"	"1"	"Female"	"F"	2269
	"Florida"	"12"	"2018"	"2018"	"December"	"12"	"Weekend"	"1"	"Male"	"M"	2386
	"Florida"	"12"	"2018"	"2018"	"December"	"12"	"Weekday"	"2"	"Female"	"F"	7038
	"Florida"	"12"	"2018"	"2018"	"December"	"12"	"Weekday"	"2"	"Male"	"M"	7582
	"Florida"	"12"	"2019"	"2019"	"January"	"1"	"Weekend"	"1"	"Female"	"F"	1725
	"Florida"	"12"	"2019"	"2019"	"January"	"1"	"Weekend"	"1"	"Male"	"M"	1737
	"Florida"	"12"	"2019"	"2019"	"January"	"1"	"Weekday"	"2"	"Female"	"F"	7560
	"Florida"	"12"	"2019"	"2019"	"January"	"1"	"Weekday"	"2"	"Male"	"M"	7933
	"Florida"	"12"	"2019"	"2019"	"February"	"2"	"Weekend"	"1"	"Female"	"F"	1655
	"Florida"	"12"	"2019"	"2019"	"February"	"2"	"Weekend"	"1"	"Male"	"M"	1715
	"Florida"	"12"	"2019"	"2019"	"February"	"2"	"Weekday"	"2"	"Female"	"F"	6389
	"Florida"	"12"	"2019"	"2019"	"February"	"2"	"Weekday"	"2"	"Male"	"M"	6869
	"Florida"	"12"	"2019"	"2019"	"March"	"3"	"Weekend"	"1"	"Female"	"F"	1979
	"Florida"	"12"	"2019"	"2019"	"March"	"3"	"Weekend"	"1"	"Male"	"M"	2019
	"Florida"	"12"	"2019"	"2019"	"March"	"3"	"Weekday"	"2"	"Female"	"F"	6577
	"Florida"	"12"	"2019"	"2019"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	6914
	"Florida"	"12"	"2019"	"2019"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	1480
	"Florida"	"12"	"2019"	"2019"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	1646
	"Florida"	"12"	"2019"	"2019"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	6986
	"Florida"	"12"	"2019"	"2019"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	7285
	"Florida"	"12"	"2019"	"2019"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	1494
	"Florida"	"12"	"2019"	"2019"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	1653
	"Florida"	"12"	"2019"	"2019"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	7092
	"Florida"	"12"	"2019"	"2019"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	7485
	"Florida"	"12"	"2019"	"2019"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	1891
	"Florida"	"12"	"2019"	"2019"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	2110
	"Florida"	"12"	"2019"	"2019"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	6334
	"Florida"	"12"	"2019"	"2019"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	6656
	"Florida"	"12"	"2019"	"2019"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	1658
	"Florida"	"12"	"2019"	"2019"	"July"	"7"	"Weekend"	"1"	"Male"	"M"	1767
	"Florida"	"12"	"2019"	"2019"	"July"	"7"	"Weekday"	"2"	"Female"	"F"	7512
	"Florida"	"12"	"2019"	"2019"	"July"	"7"	"Weekday"	"2"	"Male"	"M"	7786
	"Florida"	"12"	"2019"	"2019"	"August"	"8"	"Weekend"	"1"	"Female"	"F"	2055
	"Florida"	"12"	"2019"	"2019"	"August"	"8"	"Weekend"	"1"	"Male"	"M"	2069
	"Florida"	"12"	"2019"	"2019"	"August"	"8"	"Weekday"	"2"	"Female"	"F"	7778
	"Florida"	"12"	"2019"	"2019"	"August"	"8"	"Weekday"	"2"	"Male"	"M"	8116
	"Florida"	"12"	"2019"	"2019"	"September"	"9"	"Weekend"	"1"	"Female"	"F"	2090
	"Florida"	"12"	"2019"	"2019"	"September"	"9"	"Weekend"	"1"	"Male"	"M"	2153
	"Florida"	"12"	"2019"	"2019"	"September"	"9"	"Weekday"	"2"	"Female"	"F"	7315
	"Florida"	"12"	"2019"	"2019"	"September"	"9"	"Weekday"	"2"	"Male"	"M"	7804
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"Weekend"	"1"	"Female"	"F"	1761
	"Florida"	"12"	"2019"	"2019"	"October"	"10"	"Weekend"	"1"	"Male"	"M"	1837
